id,ean,name,type,food_type,brand,product_origin,supplier,top_category,top_category_id,category_path,size,unit_of_measure,increment_by,min_order,max_order,price,currency,formatted_price,min_buying_value,stock_status,stock_qty,is_available,availability_max,seller,seller_type,shipping,is_marketplace,is_express,is_bulk,is_scalable,is_fbc,preorder,has_promo
36010,5000175409078,BATCHELORS CUPASOUP CREAM VEGE4PCS,FOOD,DRY,BATCHELORS,United Kingdom,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Cup Noodles",Pack of 4,pieces,1,1,10,599,KES,KES599.00,599.00,lowStock,9,True,9,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
159446,6161117772076,Noodies Instant Chicken Noodle For Kids 70g,FOOD,DRY,NOODIES,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",70g,pieces,1,1,10,27,KES,KES27.00,27.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
24112,89686120073,Indomie Chicken Noodles 70 gr,FOOD,DRY,INDOMIE,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",70 gr,pieces,1,1,10,25,KES,KES25.00,25.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
210380,6161101661980,Nala Instant Noodles 120G,FOOD,DRY,,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Cup Noodles",120G,pieces,1,1,20,143,KES,KES143.00,143.00,lowStock,4,True,4,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
218260,6161101662055,Nala Chicken Instant Noodles 70G,FOOD,DRY,,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",70g,pieces,1,1,10,31,KES,KES31.00,31.00,lowStock,6,True,6,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
159452,6161117772106,Noodies Instant Chicken Noodle For Kids 120g,FOOD,DRY,NOODIES,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",120g,pieces,1,1,10,38,KES,KES38.00,38.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
245654,6161101662543,Nala Vegetable Flavored Noodles 120g,FOOD,DRY,,Kenya ,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",120g,pieces,1,1,10,46,KES,KES46.00,46.00,inStock,,True,100,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
124402,5285000398738,Indomie Beef Instant Noodles 70g,FOOD,DRY,INDOMIE,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",70g,pieces,1,1,10,25,KES,KES25.00,25.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
245651,6161101662598,Nala Chicken Coconut Noodles 120gx3,FOOD,DRY,,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",120gx3,pieces,1,1,10,157,KES,KES157.00,157.00,lowStock,2,True,2,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
15269,8801043029353,Cup Noodles 62 gr,FOOD,DRY,NONGSHIM,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Cup Noodles",62 gr,pieces,1,1,10,307,KES,KES307.00,307.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
119313,6001087359566,Knorr Hearty Beef Soup 50g,FOOD,DRY,KNORR,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Cup Noodles",50g,pieces,1,1,12,135,KES,KES135.00,135.00,inStock,,True,12,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
53712,8888056708109,Koka The Original Spicy Stir Fried Noodles 85g,FOOD,DRY,KOKA,Singapore,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",85g,pieces,1,1,10,101,KES,KES101.00,101.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
53702,8888056705108,Koka Chicken Instant Noodles 70g,FOOD,DRY,KOKA,Singapore,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",70g,pieces,1,1,10,267,KES,KES267.00,267.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
218261,6161101662062,Nala Multi Pack Noodles 5X70G,FOOD,DRY,,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",,pieces,1,1,10,143,KES,KES143.00,143.00,lowStock,8,True,8,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
242750,2000002427506,Kelloggs Beef X5 + Beef 70G,FOOD,DRY,KELLOGG'S,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",,pieces,1,1,10,210,KES,KES210.00,210.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
119317,6001038001551,Knorr Chicken Noodle Soup 50g,FOOD,DRY,KNORR,South Africa,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Cup Noodles",50g,pieces,1,1,12,135,KES,KES135.00,135.00,inStock,,True,12,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
245652,6161101662567,Nala Chicken Coconut Noodles 70g,FOOD,DRY,,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles","70g
",pieces,1,1,10,34,KES,KES34.00,34.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
124398,5285000395164,Indomie Supa Mojo Instant Noodles 70g,FOOD,DRY,INDOMIE,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",70g,pieces,1,1,10,25,KES,KES25.00,25.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
15271,8801043025256,SHIN BIG BOWL NOODLES 114G,FOOD,DRY,NONGSHIM,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Cup Noodles",,pieces,1,1,10,421,KES,KES421.00,421.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
245656,6161101662529,"Nala Vegetable Flavored Noodles 70g
 ",FOOD,DRY,,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",70g,pieces,1,1,10,31,KES,KES31.00,31.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
119315,6001087359610,Knorr Rich Oxtail Thickening Soup 50g,FOOD,DRY,KNORR,South Africa,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Cup Noodles",50g,pieces,1,1,24,135,KES,KES135.00,135.00,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
225201,6223006710993,Kellogg'S Beef Noodles 5Pkt,FOOD,DRY,Kellogæs:Extra,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",350g,pieces,1,1,10,175,KES,KES175.00,175.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
164901,6223006711013,Kellogg'S Chicken Noodles 5Pkt,FOOD,DRY,KELLOGG'S,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",350g,pieces,1,1,10,175,KES,KES175.00,175.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
119312,6001087353144,Knorr Classical Cream Of Tomato Soup 50g,FOOD,DRY,KNORR,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Cup Noodles",50g,pieces,1,1,24,135,KES,KES135.00,135.00,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
159456,6161117772243,Noodies Beef Adult Noodles 70g,FOOD,DRY,NOODIES,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",70g,pieces,1,1,10,133,KES,KES133.00,133.00,lowStock,3,True,3,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
53719,8888056803606,Koka The Original Chicken Oriental Instant Noodles 90g,FOOD,DRY,KOKA,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",,pieces,1,1,10,286,KES,KES286.00,286.00,lowStock,6,True,6,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
53723,8888056805600,KOKA MUSHROOM NOODLE BOWL 90G,FOOD,DRY,KOKA,Singapore,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",90g,pieces,1,1,10,286,KES,KES286.00,286.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
245657,6161101662536,Nala Vegetable Flavored Noodles 70gx5,FOOD,DRY,,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",70gX5,pieces,1,1,10,143,KES,KES143.00,143.00,lowStock,2,True,2,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
247717,6223006712232,Kellogg's Hot & Spicy Noodles 5pkt,FOOD,DRY,KELLOGG'S,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",,pieces,1,1,10,399,KES,KES399.00,399.00,lowStock,6,True,6,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
45497,6947593015018,Peral River Bridge Egg Noodles 400g,FOOD,DRY,PEARL RIVER BRIDGE,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",400g,pieces,1,1,10,425,KES,KES425.00,425.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
247716,6223006712355,Kellogg's Chicken Curry Noodles 5pkt,FOOD,DRY,KELLOGG'S,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",,pieces,1,1,10,399,KES,KES399.00,399.00,inStock,,True,100,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
247718,6223006712379,Kellogg's Fried Noodles 5pkt,FOOD,DRY,KELLOGG'S,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",,pieces,1,1,10,399,KES,KES399.00,399.00,inStock,,True,100,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
247715,6223006712195,Kellogg's Vegetable Noodles 5pkt,FOOD,DRY,KELLOGG'S,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Packet Noodles",,pieces,1,1,10,399,KES,KES399.00,399.00,lowStock,3,True,3,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
193735,841165141449,Pran Vegetable Easy Instant Cup Noodles 60g,FOOD,DRY,PRAN,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Cup Noodles",60g,pieces,1,1,10,260,KES,KES260.00,260.00,lowStock,3,True,3,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
35999,5000354402715,BATCHELORS CUPASOUP CHICKEN&LEK4PCS,FOOD,DRY,BATCHELORS,United Kingdom,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Soup & Instant Noodles/Cup Noodles",Pack of 4,pieces,1,1,10,599,KES,KES599.00,599.00,lowStock,5,True,5,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
22035,6161103320212,Nutrameal Green Grams Polished 1Kg,FOOD,DRY,NUTRAMEAL,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/black-eyed peas",1kg,pieces,1,1,10,250,KES,KES250.00,250.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,True
22048,6161103321981,Nutrameal Yellow Beans 1Kg,FOOD,DRY,NUTRAMEAL,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/Beans",1Kg,pieces,1,1,10,288,KES,KES288.00,288.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,True
187091,6161103945347,DAAWAT LENTILS KAMANDE 1KG,FOOD,DRY,DAAWAT,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/Lentils",,pieces,1,1,4,405,KES,KES405.00,405.00,inStock,,True,4,Carrefour,main,SLOTTED,False,False,False,False,False,False,True
159123,6161103320861,Nutrameal Kamande (Masoor Whole)500g,FOOD,DRY,NUTRAMEAL,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/Lentils",500g,pieces,1,1,10,225,KES,KES225.00,225.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,True
9029,6164000025303,Butterfly Red Lentil Masoor Dal 1Kg,FOOD,DRY,BUTTERFLY,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/Lentils",1Kg,pieces,1,1,10,475,KES,KES475.00,475.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,True
9006,6164000025150,Butterfly Pulses Yellow Kidney Beans 1Kg,FOOD,DRY,BUTTERFLY,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/Beans",1Kg,pieces,1,1,24,298,KES,KES298.00,298.00,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,True
152058,2170028000004,Eva Pumpkin Seed Kernel,FOOD,FRESH,,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/Other Pulses",,Kilo,0.1,0.1,30,2200,KES,KES2200.00,220.00,inStock,,True,30,Carrefour,main,SLOTTED,False,False,False,True,False,False,False
76320,8000066446622,Mara Cous Cous 500g,FOOD,DRY,MARA,Italy,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/Couscous",500g,pieces,1,1,10,517,KES,KES517.00,517.00,lowStock,9,True,9,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
187089,6161103944746,Daawat Yellow Beans 1Kg,FOOD,DRY,DAAWAT,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/Beans",,pieces,1,1,10,288,KES,KES288.00,288.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,True
240830,3560071052133,Carrefour Bio Red Lentils 450G,FOOD,DRY,CRF,France,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/Lentils",,pieces,1,1,10,999,KES,KES999.00,999.00,lowStock,5,True,5,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
22053,6161103320366,Nutrameal Nyayo Beans 1Kg,FOOD,DRY,NUTRAMEAL,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/Beans",1Kg,pieces,1,1,10,270,KES,KES270.00,270.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,True
22044,6161103320786,Nutrameal Green Lentils 1Kg,FOOD,DRY,NUTRAMEAL,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/Lentils",1Kg,pieces,1,1,3,450,KES,KES450.00,450.00,inStock,,True,3,Carrefour,main,SLOTTED,False,False,False,False,False,False,True
9014,6164000025020,Butterfly Pulses White Cow Peas (Chora/Black Eyed Beans) 1Kg,FOOD,DRY,BUTTERFLY,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/Peas",1Kg,pieces,1,1,10,289,KES,KES289.00,289.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
158947,4556977991262,Chia organic Premium Seed Black 250G,FOOD,DRY,GODSON ORGANICS,Japan,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/Chia & Flax Seeds",250G,pieces,1,1,10,355,KES,KES355.00,355.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
158953,792382427024,Godson Organics Quinoa Seeds 250G,FOOD,DRY,GODSON ORGANICS,United States,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/Quinoa",250G,pieces,1,1,10,499,KES,KES499.00,499.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
9001,6164000025389,BUTTERFLY POPCORN KERNELS 1KG,FOOD,DRY,BUTTERFLY,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/black-eyed peas",1Kg,pieces,1,1,10,399,KES,KES399.00,399.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
67648,6161103943619,Daawat Pulses Green Grams 1Kg,FOOD,DRY,DAAWAT,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/black-eyed peas",1Kg,pieces,1,1,10,234,KES,KES234.00,234.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,True
104515,6161100451551,Amana Yellow Beans 1Kg,FOOD,DRY,AMANA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/Beans",1kg,pieces,1,1,10,265,KES,KES265.00,265.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
240156,3560070705740,Carrefour Potatoes 72Cl+,FOOD,DRY,CRF,France,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/black-eyed peas",,pieces,1,1,10,799,KES,KES799.00,799.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
9016,6164000025136,Butterfly Pulses Chick Peas 1Kg,FOOD,DRY,BUTTERFLY,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/Peas",1Kg,pieces,1,1,10,445,KES,KES445.00,445.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
158948,4556977991293,Chia organic Premium Seed Black 150G,FOOD,DRY,GODSON ORGANICS,Japan,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/Chia & Flax Seeds",150G,pieces,1,1,10,199,KES,KES199.00,199.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,True
9020,6164000025327,Butterfly Lentils Split Mung Dal 1Kg,FOOD,DRY,BUTTERFLY,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/black-eyed peas",1Kg,pieces,1,1,10,265,KES,KES265.00,265.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
32005,6161102170481,Pearl Polished Green Grams 500g,FOOD,DRY,PEARL,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/black-eyed peas",500g,pieces,1,1,10,124,KES,KES124.00,124.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
22032,6161103320342,Nutrameal Black Njahi Beans 1Kg,FOOD,DRY,NUTRAMEAL,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/Beans",1Kg,pieces,1,1,10,260,KES,KES260.00,260.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,True
192912,6161104670217,Carrefour M Popcorn Kernels 1Kg,FOOD,DRY,MAJID AL FUTTAIM,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/black-eyed peas",,pieces,1,1,10,392,KES,KES392.00,392.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
159919,6007732039210,Nature's Choice Quinoa Grains White 500g,FOOD,DRY,NATURE'S CHOICE,South Africa,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/Quinoa",500g,pieces,1,1,10,2490,KES,KES2490.00,2490.00,lowStock,1,True,1,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
8998,6164000025266,BUTTERFLY GREEN GRAM MUNGDAL 1KG,FOOD,DRY,BUTTERFLY,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/black-eyed peas",1Kg,pieces,1,1,10,259,KES,KES259.00,259.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
9003,6164000025273,Butterfly Green Lentils 1Kg,FOOD,DRY,BUTTERFLY,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/Lentils",1Kg,pieces,1,1,10,460,KES,KES460.00,460.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,True
9004,6164000383120,Butterfly Pulses Green Lentils 500g,FOOD,DRY,BUTTERFLY,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/Lentils",500g,pieces,1,1,10,230,KES,KES230.00,230.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
32007,6161102170498,Pearl Imported Popcorn 500g,FOOD,DRY,PEARL,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/black-eyed peas",500g,pieces,1,1,10,182,KES,KES182.00,182.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
206521,6161104670262,Butterfly Red Lentil Football 1Kg,FOOD,DRY,BUTTERFLY,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/Lentils",1kg,pieces,1,1,10,428,KES,KES428.00,428.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
135707,6164000025068,Butterfly Popcorn Kernels 200g,FOOD,DRY,BUTTERFLY,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Pulses, Grains & Couscous/Seeds",200g,pieces,1,1,10,106,KES,KES106.00,106.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
